datetime,fres_temp,fres_wind,fres_vis,fres_ceil
2016-01-19 22:53:00,+0139,0041,016093,01128
2016-01-19 23:00:00,+0139,0036,016093,00640
2016-01-19 23:53:00,+0144,0046,016093,00579
2016-01-20 00:29:00,+0144,0031,016093,01128
2016-01-20 00:53:00,+0139,0021,016093,01219
2016-01-20 01:53:00,+0128,0000,016093,03962
2016-01-20 02:53:00,+0122,0021,012875,04572
2016-01-20 03:53:00,+0117,0000,008047,01250
2016-01-20 04:33:00,+0122,0021,014484,00549
2016-01-20 04:53:00,+0117,0000,016093,00549
2016-01-20 05:53:00,+0122,0015,016093,00579
2016-01-20 06:26:00,+0122,0021,016093,22000
2016-01-20 07:51:00,+0110,0000,004023,22000
2016-01-20 07:53:00,+0106,0000,004828,22000
2016-01-20 08:49:00,+0090,0000,000402,22000
2016-01-20 08:53:00,+0094,0000,000402,22000
2016-01-20 09:00:00,+0094,0000,000805,00061
2016-01-20 09:14:00,+0094,0000,000402,00030
2016-01-20 09:53:00,+0083,0000,000402,00030
2016-01-20 10:14:00,+0089,0015,000402,00030
2016-01-20 10:35:00,+0089,0015,000402,00030
2016-01-20 10:53:00,+0089,0021,000402,00061
2016-01-20 11:06:00,+0100,0021,002012,22000
2016-01-20 11:51:00,+0090,0000,008047,22000
2016-01-20 11:53:00,+0089,0000,008047,22000
2016-01-20 12:51:00,+0080,0000,000805,03962
2016-01-20 12:53:00,+0078,0000,000402,03962
2016-01-20 13:09:00,+0072,0000,004828,03962
2016-01-20 13:53:00,+0078,0015,011265,01494
2016-01-20 14:20:00,+0083,0021,016093,00610
2016-01-20 14:53:00,+0083,0000,016093,00610
2016-01-20 15:53:00,+0094,0015,016093,00610
2016-01-20 16:51:00,+0110,0000,016093,06096
2016-01-20 16:53:00,+0111,0000,016093,06096
2016-01-20 18:53:00,+0150,0000,016093,06096
2016-01-20 19:53:00,+0161,0031,016093,06096
2016-01-20 20:53:00,+0161,0021,016093,06096
2016-01-20 21:53:00,+0167,0015,016093,06096
2016-01-20 22:53:00,+0156,0036,016093,06096
2016-01-20 23:53:00,+0161,0021,016093,05486
2016-01-21 01:15:00,+0156,0000,016093,00792
2016-01-21 01:53:00,+0150,0031,016093,00792
2016-01-21 02:53:00,+0133,0021,016093,00762
2016-01-21 03:42:00,+0133,0000,016093,22000
2016-01-21 04:53:00,+0111,0015,009656,22000
2016-01-21 05:53:00,+0106,0000,006437,22000
2016-01-21 06:53:00,+0100,0015,008047,22000
2016-01-21 07:51:00,+0090,0000,003219,22000
2016-01-21 07:53:00,+0089,0000,003219,22000
2016-01-21 08:51:00,+0080,0000,002816,22000
2016-01-21 08:53:00,+0083,0000,002816,22000
2016-01-21 09:25:00,+0083,0015,000805,22000
2016-01-21 09:37:00,+0089,0031,000805,22000
2016-01-21 09:43:00,+0078,0031,000201,00061
2016-01-21 09:50:00,+0080,0031,000201,00061
2016-01-21 09:53:00,+0072,0036,000201,00061
2016-01-21 10:36:00,+0067,0015,000201,00061
2016-01-21 10:51:00,+0070,0000,000201,00061
2016-01-21 10:53:00,+0067,0000,000201,00061
2016-01-21 11:53:00,+0067,0031,002012,00061
2016-01-21 12:05:00,+0067,0036,002816,00061
2016-01-21 12:36:00,+0072,0026,000201,00061
2016-01-21 12:53:00,+0072,0015,000201,00061
2016-01-21 13:05:00,+0067,0000,000201,00030
2016-01-21 13:19:00,+0067,0015,000402,00030
2016-01-21 13:29:00,+0067,0000,000402,00061
2016-01-21 13:53:00,+0067,0000,000402,00030
2016-01-21 14:51:00,+0070,0026,000402,00061
2016-01-21 14:53:00,+0072,0026,000402,00061
2016-01-21 15:37:00,+0072,0031,000000,00061
2016-01-21 15:53:00,+0078,0031,000000,00061
2016-01-21 16:51:00,+0090,0031,000402,00061
2016-01-21 16:53:00,+0089,0026,000402,00061
2016-01-21 17:07:00,+0089,0026,000402,00061
2016-01-21 17:27:00,+0094,0026,000402,00061
2016-01-21 17:53:00,+0100,0021,000402,00061
2016-01-21 18:00:00,+0100,0021,000400,00120
2016-01-21 18:01:00,+0100,0021,000402,00091
2016-01-21 18:08:00,+0100,0026,000402,00061
2016-01-21 18:53:00,+0100,0026,001207,00061
2016-01-21 19:05:00,+0106,0026,001207,00091
2016-01-21 19:15:00,+0106,0031,001609,00061
2016-01-21 19:44:00,+0111,0041,001609,00091
2016-01-21 20:04:00,+0106,0036,000805,00091
2016-01-21 20:16:00,+0106,0036,000805,00061
2016-01-21 20:51:00,+0110,0026,003219,00091
2016-01-21 20:52:00,+0111,0026,003219,00091
2016-01-21 21:19:00,+0117,0021,003219,06096
2016-01-21 21:33:00,+0128,0021,008047,06096
2016-01-21 21:53:00,+0133,0021,009656,06096
2016-01-21 22:53:00,+0150,0000,014484,06096
2016-01-21 23:53:00,+0150,0015,016093,03658
2016-01-22 00:53:00,+0144,0015,012875,03658
2016-01-22 01:53:00,+0128,0000,012875,06096
2016-01-22 02:53:00,+0117,0021,009656,06096
2016-01-22 03:53:00,+0111,0021,006437,06096
2016-01-22 04:53:00,+0100,0015,006437,06096
2016-01-22 05:44:00,+0094,0031,003219,22000
2016-01-22 05:46:00,+0094,0026,000805,22000
2016-01-22 05:53:00,+0089,0021,000402,22000
2016-01-22 07:07:00,+0083,0015,001609,00061
2016-01-22 07:15:00,+0083,0021,004023,00061
2016-01-22 07:26:00,+0089,0026,006437,04572
2016-01-22 07:53:00,+0089,0031,016093,03658
2016-01-22 08:53:00,+0094,0026,016093,03658
2016-01-22 09:53:00,+0100,0041,016093,03658
2016-01-22 10:53:00,+0100,0015,016093,03658
2016-01-22 11:53:00,+0094,0000,016093,03658
2016-01-22 12:53:00,+0100,0031,016093,03658
2016-01-22 13:53:00,+0094,0031,016093,03658
2016-01-22 14:53:00,+0111,0036,016093,02743
2016-01-22 15:53:00,+0111,0015,016093,03048
2016-01-22 16:53:00,+0117,0021,016093,03353
2016-01-22 17:53:00,+0128,0031,016093,02743
2016-01-22 18:53:00,+0139,0041,016093,03048
2016-01-22 19:53:00,+0133,0031,016093,02591
2016-01-22 20:53:00,+0133,0031,016093,02743
2016-01-22 21:53:00,+0128,0031,008047,02134
2016-01-22 22:53:00,+0144,0026,016093,02743
2016-01-22 23:53:00,+0133,0031,016093,02591
2016-01-23 00:53:00,+0150,0036,016093,03658
2016-01-23 01:53:00,+0150,0051,016093,02438
2016-01-23 02:53:00,+0133,0036,016093,03048
2016-01-23 03:53:00,+0117,0036,016093,03658
2016-01-23 04:53:00,+0122,0031,016093,02896
2016-01-23 05:53:00,+0128,0036,016093,02286
2016-01-23 06:53:00,+0117,0041,012875,02438
2016-01-23 07:53:00,+0128,0062,016093,02286
2016-01-23 08:53:00,+0128,0051,016093,02286
2016-01-23 09:53:00,+0128,0036,016093,01280
2016-01-23 10:53:00,+0122,0046,004828,01158
2016-01-23 11:53:00,+0122,0026,016093,01006
2016-01-23 13:53:00,+0117,0036,016093,01311
2016-01-23 14:04:00,+0117,0036,016093,00671
2016-01-23 14:48:00,+0110,0036,004023,00305
2016-01-23 14:53:00,+0111,0072,002414,00305
2016-01-23 15:06:00,+0106,0062,002414,00183
2016-01-23 15:32:00,+0106,0051,004828,01158
2016-01-23 15:51:00,+0100,0036,004828,00823
2016-01-23 15:53:00,+0100,0031,004828,00823
2016-01-23 16:15:00,+0106,0015,004828,00914
2016-01-23 16:42:00,+0106,0036,004023,01250
2016-01-23 16:51:00,+0110,0026,004828,01311
2016-01-23 16:53:00,+0106,0021,004828,01311
2016-01-23 17:53:00,+0111,0000,004828,01829
2016-01-23 18:53:00,+0117,0000,016093,02438
2016-01-23 19:53:00,+0133,0046,016093,22000
2016-01-23 20:53:00,+0150,0041,016093,01676
2016-01-23 21:53:00,+0150,0026,016093,22000
2016-01-23 22:53:00,+0161,0036,016093,22000
2016-01-23 23:53:00,+0150,0046,016093,22000
2016-01-24 00:53:00,+0139,0062,016093,22000
2016-01-24 01:53:00,+0122,0046,016093,22000
2016-01-24 03:53:00,+0111,0036,016093,03658
2016-01-24 04:53:00,+0100,0021,016093,22000
2016-01-24 05:53:00,+0089,0021,016093,22000
2016-01-24 06:53:00,+0083,0031,016093,22000
2016-01-24 07:53:00,+0089,0031,016093,22000
2016-01-24 08:53:00,+0083,0046,016093,22000
2016-01-24 09:53:00,+0078,0015,016093,22000
2016-01-24 10:53:00,+0072,0026,016093,22000
2016-01-24 11:53:00,+0078,0031,016093,22000
2016-01-24 12:53:00,+0067,0015,016093,22000
2016-01-24 13:53:00,+0056,0015,011265,22000
2016-01-24 14:13:00,+0050,0021,004828,22000
2016-01-24 14:17:00,+0044,0015,003219,00122
2016-01-24 14:24:00,+0050,0000,003219,00061
2016-01-24 14:35:00,+0050,0000,000402,00061
2016-01-24 14:42:00,+0050,0000,000201,00061
2016-01-24 14:49:00,+0050,0015,000201,00061
2016-01-24 14:53:00,+0044,0015,000201,00061
2016-01-24 14:58:00,+0044,0000,000805,00091
2016-01-24 15:19:00,+0044,0015,000805,00122
2016-01-24 15:36:00,+0044,0000,000805,00122
2016-01-24 15:53:00,+0050,0000,000805,00091
2016-01-24 15:56:00,+0050,0000,003219,22000
2016-01-24 16:05:00,+0050,0000,006437,22000
2016-01-24 16:53:00,+0067,0015,016093,22000
2016-01-24 17:53:00,+0100,0000,016093,22000
2016-01-24 18:53:00,+0122,0036,016093,22000
2016-01-24 19:51:00,+0120,0046,016093,00762
2016-01-24 19:53:00,+0122,0041,016093,00762
2016-01-24 20:50:00,+0120,0021,016093,00914
2016-01-24 20:53:00,+0122,0026,016093,00914
2016-01-24 21:53:00,+0128,0015,016093,00914
2016-01-24 22:53:00,+0128,0015,016093,00975
2016-01-24 23:53:00,+0128,0000,016093,01067
2016-01-25 00:53:00,+0128,0015,016093,01097
2016-01-25 01:53:00,+0117,0021,016093,01067
2016-01-25 03:53:00,+0094,0015,016093,22000
2016-01-25 04:53:00,+0094,0015,016093,22000
2016-01-25 06:53:00,+0072,0015,014484,22000
2016-01-25 07:53:00,+0067,0015,012875,22000
2016-01-25 08:53:00,+0067,0000,012875,03962
2016-01-25 09:53:00,+0061,0000,011265,03962
2016-01-25 10:53:00,+0056,0015,008047,05486
2016-01-25 11:01:00,+0056,0015,008047,00823
2016-01-25 11:53:00,+0056,0000,006437,00884
2016-01-25 12:53:00,+0061,0000,006437,00792
2016-01-25 13:45:00,+0061,0015,006437,00762
2016-01-25 13:53:00,+0061,0000,006437,00823
2016-01-25 14:01:00,+0061,0015,006437,00091
2016-01-25 14:49:00,+0070,0021,003219,00091
2016-01-25 14:53:00,+0067,0021,003219,00091
2016-01-25 15:00:00,+0067,0021,001609,00091
2016-01-25 15:18:00,+0067,0021,001609,00853
2016-01-25 15:53:00,+0067,0015,002414,00671
2016-01-25 16:53:00,+0072,0000,002414,00823
2016-01-25 17:00:00,+0072,0000,003219,00762
2016-01-25 17:53:00,+0078,0000,003219,00488
2016-01-25 18:53:00,+0083,0000,003219,00884
2016-01-25 19:07:00,+0083,0000,006437,00945
2016-01-25 19:53:00,+0106,0000,009656,01006
2016-01-25 20:53:00,+0117,0000,014484,00945
2016-01-25 21:26:00,+0122,0021,016093,00640
2016-01-25 21:45:00,+0117,0015,016093,22000
2016-01-25 21:51:00,+0120,0026,016093,00671
2016-01-25 21:53:00,+0117,0021,016093,00671
2016-01-25 22:44:00,+0122,0026,016093,01097
2016-01-25 22:53:00,+0122,0021,016093,01097
2016-01-25 23:53:00,+0128,0000,016093,01829
2016-01-26 01:53:00,+0117,0000,016093,06096
2016-01-26 02:53:00,+0111,0000,016093,01189
2016-01-26 03:53:00,+0111,0000,016093,01219
2016-01-26 04:53:00,+0117,0021,016093,01280
2016-01-26 05:53:00,+0106,0000,016093,01341
2016-01-26 07:53:00,+0094,0000,014484,22000
2016-01-26 08:53:00,+0089,0000,014484,01311
2016-01-26 09:53:00,+0078,0000,011265,01280
2016-01-26 10:53:00,+0072,0000,008047,22000
2016-01-26 11:53:00,+0056,0000,006437,22000
2016-01-26 12:53:00,+0061,0026,016093,22000
2016-01-26 13:53:00,+0056,0000,014484,22000
2016-01-26 14:53:00,+0044,0015,016093,22000
2016-01-26 16:53:00,+0094,0000,016093,22000
2016-01-26 19:53:00,+0139,0026,016093,22000
2016-01-26 20:53:00,+0156,0021,016093,22000
2016-01-26 21:53:00,+0156,0026,016093,22000
2016-01-26 22:53:00,+0172,0015,016093,22000
2016-01-27 00:53:00,+0156,0021,016093,22000
2016-01-27 04:53:00,+0089,0021,016093,22000
2016-01-27 05:53:00,+0089,0015,016093,22000
2016-01-27 06:53:00,+0078,0015,014484,22000
2016-01-27 08:53:00,+0072,0000,016093,22000
2016-01-27 12:53:00,+0067,0000,016093,06096
2016-01-27 13:53:00,+0067,0015,016093,06096
2016-01-27 14:53:00,+0067,0000,016093,03962
2016-01-27 15:53:00,+0072,0000,016093,05486
2016-01-27 16:53:00,+0083,0015,014484,06096
2016-01-27 17:53:00,+0100,0015,014484,06096
2016-01-27 18:53:00,+0111,0015,016093,06096
2016-01-27 19:53:00,+0128,0015,016093,06096
2016-01-27 20:53:00,+0144,0015,016093,06096
2016-01-27 21:53:00,+0144,0015,016093,06096
2016-01-27 22:53:00,+0150,0021,011265,06096
2016-01-27 23:53:00,+0144,0021,011265,06096
2016-01-28 00:53:00,+0139,0026,012875,04572
2016-01-28 01:53:00,+0128,0015,014484,04572
2016-01-28 02:53:00,+0122,0000,012875,06096
2016-01-28 03:53:00,+0111,0015,012875,04572
2016-01-28 04:53:00,+0094,0000,011265,04572
2016-01-28 05:53:00,+0089,0000,009656,04572
2016-01-28 06:53:00,+0078,0000,008047,22000
2016-01-28 07:53:00,+0067,0000,006437,22000
2016-01-28 08:53:00,+0061,0015,006437,22000
2016-01-28 11:53:00,+0044,0000,009656,22000
2016-01-28 12:53:00,+0044,0021,009656,22000
2016-01-28 13:53:00,+0039,0000,009656,22000
2016-01-28 14:53:00,+0033,0015,008047,22000
2016-01-28 15:53:00,+0050,0000,011265,22000
2016-01-28 16:53:00,+0072,0000,014484,22000
2016-01-28 17:02:00,+0078,0000,014484,22000
2016-01-28 17:53:00,+0094,0036,009656,22000
2016-01-28 18:53:00,+0122,0031,008047,07620
2016-01-28 19:53:00,+0133,0015,006437,07620
2016-01-28 20:53:00,+0144,0000,006437,07620
2016-01-28 21:53:00,+0156,0026,008047,06096
2016-01-28 22:53:00,+0150,0051,008047,05486
2016-01-28 23:53:00,+0150,0031,011265,03962
2016-01-29 00:53:00,+0144,0000,012875,03658
2016-01-29 01:53:00,+0133,0000,014484,06096
2016-01-29 02:53:00,+0117,0026,008047,22000
2016-01-29 03:53:00,+0117,0021,006437,22000
2016-01-29 04:53:00,+0100,0000,006437,22000
2016-01-29 05:53:00,+0100,0015,006437,22000
2016-01-29 07:53:00,+0089,0021,004828,06096
2016-01-29 08:53:00,+0089,0000,004828,04572
2016-01-29 09:53:00,+0094,0000,004828,04572
2016-01-29 10:53:00,+0089,0000,004828,03048
2016-01-29 11:53:00,+0083,0015,004828,03048
2016-01-29 13:53:00,+0078,0021,004023,06096
2016-01-29 14:53:00,+0083,0015,003219,03658
2016-01-29 15:16:00,+0083,0000,002012,03658
2016-01-29 15:30:00,+0089,0015,002414,03658
2016-01-29 15:53:00,+0083,0000,002414,07620
2016-01-29 16:51:00,+0110,0000,003219,07620
2016-01-29 16:53:00,+0111,0000,003219,07620
2016-01-29 17:50:00,+0130,0021,006437,07620
2016-01-29 17:53:00,+0128,0021,006437,07620
2016-01-29 18:53:00,+0139,0036,008047,05486
2016-01-29 19:53:00,+0144,0015,006437,06096
2016-01-29 20:53:00,+0156,0026,006437,06096
2016-01-29 21:53:00,+0161,0021,008047,06096
2016-01-29 22:53:00,+0156,0026,009656,06096
2016-01-29 23:53:00,+0161,0026,009656,06096
2016-01-30 00:53:00,+0156,0015,009656,06096
2016-01-30 01:53:00,+0139,0000,012875,06096
2016-01-30 02:53:00,+0133,0000,012875,06096
2016-01-30 03:53:00,+0128,0000,011265,22000
2016-01-30 04:53:00,+0122,0021,009656,03962
2016-01-30 05:53:00,+0117,0021,012875,03962
2016-01-30 06:53:00,+0111,0021,014484,03962
2016-01-30 07:53:00,+0100,0021,011265,03962
2016-01-30 08:53:00,+0106,0026,014484,03962
2016-01-30 09:53:00,+0106,0021,012875,03658
2016-01-30 10:53:00,+0106,0026,012875,03048
2016-01-30 11:53:00,+0111,0026,014484,01829
2016-01-30 12:53:00,+0111,0041,012875,02438
2016-01-30 13:53:00,+0111,0026,012875,01006
2016-01-30 14:38:00,+0106,0021,004023,01036
2016-01-30 14:53:00,+0106,0021,006437,00853
2016-01-30 15:34:00,+0111,0021,002012,01067
2016-01-30 15:49:00,+0110,0021,002414,01128
2016-01-30 15:53:00,+0111,0026,002414,00518
2016-01-30 16:22:00,+0111,0036,002414,00335
2016-01-30 16:46:00,+0111,0041,003219,00396
2016-01-30 16:48:00,+0110,0026,002816,00549
2016-01-30 16:53:00,+0111,0031,002012,00549
2016-01-30 17:02:00,+0111,0036,002012,01036
2016-01-30 17:09:00,+0111,0026,002414,01158
2016-01-30 17:25:00,+0117,0015,003219,02134
2016-01-30 17:53:00,+0117,0021,003219,01494
2016-01-30 18:36:00,+0122,0000,006437,03353
2016-01-30 18:53:00,+0133,0051,008047,03048
2016-01-30 19:10:00,+0122,0051,009656,00305
2016-01-30 19:41:00,+0128,0046,011265,03048
2016-01-30 19:53:00,+0128,0051,011265,03353
2016-01-30 20:53:00,+0128,0051,016093,03048
2016-01-30 21:53:00,+0122,0051,016093,03048
2016-01-30 22:53:00,+0122,0041,016093,03048
2016-01-30 23:53:00,+0122,0036,016093,03048
2016-01-31 00:53:00,+0117,0026,016093,03353
2016-01-31 01:53:00,+0111,0015,016093,03353
2016-01-31 02:53:00,+0117,0000,016093,03353
2016-01-31 03:53:00,+0111,0000,016093,03353
2016-01-31 04:53:00,+0106,0000,016093,03353
2016-01-31 05:53:00,+0106,0000,016093,03048
2016-01-31 06:53:00,+0094,0000,016093,03048
2016-01-31 07:53:00,+0100,0026,016093,01981
2016-01-31 08:53:00,+0100,0031,012875,01676
2016-01-31 09:53:00,+0094,0000,012875,01829
2016-01-31 10:53:00,+0094,0000,008047,01280
2016-01-31 11:48:00,+0090,0021,006437,00914
2016-01-31 11:53:00,+0089,0031,004828,00914
2016-01-31 11:55:00,+0089,0036,004828,00427
2016-01-31 12:05:00,+0089,0021,004828,00183
2016-01-31 12:51:00,+0090,0036,006437,00701
2016-01-31 12:53:00,+0089,0031,006437,00701
2016-01-31 13:01:00,+0089,0031,004828,01433
2016-01-31 13:12:00,+0083,0036,006437,00701
2016-01-31 13:22:00,+0083,0036,004828,00305
2016-01-31 13:37:00,+0083,0041,006437,01280
2016-01-31 13:53:00,+0083,0031,009656,01524
2016-01-31 14:29:00,+0083,0026,016093,00732
2016-01-31 14:53:00,+0083,0036,016093,00671
2016-01-31 15:53:00,+0078,0031,004828,00671
2016-01-31 16:02:00,+0078,0036,004828,00671
2016-01-31 16:23:00,+0078,0031,004828,00213
2016-01-31 16:32:00,+0078,0036,004023,00213
2016-01-31 16:40:00,+0078,0041,004828,00213
2016-01-31 16:53:00,+0083,0041,004828,00732
2016-01-31 17:06:00,+0078,0051,004828,00366
2016-01-31 17:11:00,+0078,0051,004828,01036
2016-01-31 17:53:00,+0078,0057,004828,01280
2016-01-31 18:01:00,+0072,0062,006437,01189
2016-01-31 18:53:00,+0072,0067,011265,01341
2016-01-31 19:20:00,+0072,0062,012875,00792
2016-01-31 19:51:00,+0070,0062,011265,01280
2016-01-31 19:53:00,+0072,0062,011265,01280
2016-01-31 20:17:00,+0072,0072,014484,01250
2016-01-31 20:25:00,+0072,0067,012875,00732
2016-01-31 20:53:00,+0072,0088,014484,00549
2016-01-31 21:09:00,+0072,0077,014484,01524
2016-01-31 21:53:00,+0083,0082,016093,00671
2016-01-31 22:53:00,+0083,0067,016093,00671
2016-01-31 23:16:00,+0083,0088,016093,01341
2016-01-31 23:53:00,+0083,0082,016093,02896
2016-02-01 00:53:00,+0089,0062,016093,03048
2016-02-01 01:53:00,+0083,0021,016093,03048
2016-02-01 02:53:00,+0083,0046,016093,01981
2016-02-01 03:53:00,+0083,0072,016093,01829
2016-02-01 04:53:00,+0072,0031,016093,01829
2016-02-01 05:53:00,+0072,0021,016093,01981
2016-02-01 06:53:00,+0067,0015,016093,01981
2016-02-01 07:53:00,+0067,0000,016093,01829
2016-02-01 08:53:00,+0067,0000,016093,01341
2016-02-01 09:53:00,+0061,0031,016093,22000
2016-02-01 10:53:00,+0050,0015,016093,22000
2016-02-01 11:53:00,+0044,0021,016093,03962
2016-02-01 12:53:00,+0039,0036,016093,22000
2016-02-01 13:53:00,+0039,0051,016093,22000
2016-02-01 14:53:00,+0028,0041,016093,03962
2016-02-01 15:53:00,+0039,0051,016093,22000
2016-02-01 16:53:00,+0050,0067,016093,22000
2016-02-01 17:53:00,+0067,0051,016093,22000
2016-02-01 18:53:00,+0078,0046,016093,22000
2016-02-01 19:53:00,+0089,0041,016093,22000
2016-02-01 20:53:00,+0100,0026,016093,22000
2016-02-01 21:53:00,+0100,0031,016093,22000
2016-02-01 22:53:00,+0106,0031,016093,22000
2016-02-02 00:53:00,+0094,0036,016093,22000
2016-02-02 01:53:00,+0072,0031,016093,22000
2016-02-02 02:53:00,+0067,0031,016093,22000
2016-02-02 03:53:00,+0061,0000,016093,22000
2016-02-02 05:53:00,+0044,0021,016093,22000
2016-02-02 06:53:00,+0044,0021,016093,22000
2016-02-02 07:53:00,+0033,0015,016093,22000
2016-02-02 08:53:00,+0028,0015,016093,22000
2016-02-02 09:53:00,+0022,0021,016093,22000
2016-02-02 10:53:00,+0017,0021,016093,22000
2016-02-02 11:53:00,+0017,0000,016093,22000
2016-02-02 12:53:00,+0022,0000,016093,22000
2016-02-02 13:53:00,+0011,0015,016093,03353
2016-02-02 14:53:00,+0022,0000,016093,03048
2016-02-02 15:53:00,+0033,0026,016093,03048
2016-02-02 16:53:00,+0044,0041,016093,02591
2016-02-02 17:53:00,+0056,0015,016093,02438
2016-02-02 18:53:00,+0067,0031,016093,02438
2016-02-02 19:53:00,+0083,0031,016093,02743
2016-02-02 20:53:00,+0089,0031,016093,02286
2016-02-02 21:53:00,+0094,0026,016093,02286
2016-02-02 22:53:00,+0100,0021,016093,01981
2016-02-02 23:53:00,+0100,0015,016093,02286
2016-02-03 00:53:00,+0094,0021,016093,22000
2016-02-03 01:53:00,+0089,0000,016093,22000
2016-02-03 02:53:00,+0078,0021,016093,22000
2016-02-03 03:53:00,+0061,0021,016093,22000
2016-02-03 05:53:00,+0039,0000,012875,22000
2016-02-03 06:53:00,+0033,0015,012875,22000
2016-02-03 07:53:00,+0028,0000,012875,22000
2016-02-03 09:53:00,+0011,0000,009656,22000
2016-02-03 10:53:00,+0011,0000,012875,22000
2016-02-03 11:53:00,+0011,0000,014484,22000
2016-02-03 12:53:00,+0011,0000,011265,22000
2016-02-03 13:53:00,+0006,0021,009656,22000
2016-02-03 14:53:00,+0006,0000,011265,22000
2016-02-03 15:53:00,+0022,0021,009656,22000
2016-02-03 16:53:00,+0050,0015,014484,22000
2016-02-03 17:53:00,+0078,0026,016093,22000
2016-02-03 18:53:00,+0094,0026,016093,22000
2016-02-03 19:53:00,+0106,0031,016093,22000
2016-02-03 20:53:00,+0117,0021,016093,22000
2016-02-03 21:53:00,+0128,0021,016093,22000
2016-02-03 22:53:00,+0122,0015,016093,06096
2016-02-03 23:53:00,+0128,0026,016093,22000
2016-02-04 00:53:00,+0117,0015,016093,03962
2016-02-04 01:53:00,+0117,0000,016093,03962
2016-02-04 02:53:00,+0100,0015,016093,03962
2016-02-04 03:53:00,+0100,0015,016093,03962
2016-02-04 04:53:00,+0089,0015,016093,03962
2016-02-04 06:53:00,+0061,0026,014484,22000
2016-02-04 07:53:00,+0061,0000,014484,22000
2016-02-04 08:53:00,+0044,0021,012875,22000
2016-02-04 09:53:00,+0039,0000,011265,22000
2016-02-04 11:53:00,+0033,0000,011265,22000
2016-02-04 12:53:00,+0028,0015,012875,22000
2016-02-04 13:53:00,+0033,0015,016093,22000
2016-02-04 14:53:00,+0028,0000,016093,22000
2016-02-04 15:53:00,+0039,0015,016093,22000
2016-02-04 16:53:00,+0061,0015,009656,22000
2016-02-04 17:53:00,+0083,0015,008047,22000
2016-02-04 18:53:00,+0106,0021,012875,22000
2016-02-04 19:53:00,+0122,0036,016093,22000
2016-02-04 20:53:00,+0128,0036,016093,06096
2016-02-04 21:53:00,+0133,0015,016093,06096
2016-02-04 22:53:00,+0144,0021,016093,22000
2016-02-04 23:53:00,+0139,0015,016093,22000
2016-02-05 00:53:00,+0133,0021,016093,22000
2016-02-05 01:53:00,+0111,0026,016093,22000
2016-02-05 02:53:00,+0111,0015,016093,22000
2016-02-05 03:53:00,+0106,0015,016093,22000
2016-02-05 06:53:00,+0072,0000,012875,22000
2016-02-05 07:53:00,+0061,0015,012875,22000
2016-02-05 09:53:00,+0044,0015,016093,22000
2016-02-05 10:53:00,+0039,0000,016093,22000
