,sand_temp,sand_wind,sand_vis,sand_ceil,fres_temp,fres_wind,fres_vis,fres_ceil,rive_temp,rive_wind,rive_vis,rive_ceil,redd_temp,redd_wind,redd_vis,redd_ceil
2016-08-13 11:00:00-07:00,217,15,16093,22000,233,15,16093,7620,211,15,16093,22000,239,26,16093,22000
2016-08-13 12:00:00-07:00,217,21,16093,22000,233,15,16093,7620,211,15,16093,22000,239,26,16093,22000
2016-08-13 13:00:00-07:00,217,21,16093,22000,233,15,16093,7620,211,15,16093,22000,239,26,16093,22000
2016-08-13 14:00:00-07:00,217,26,16093,22000,233,15,16093,7620,211,15,16093,22000,239,26,16093,22000
2016-08-13 15:00:00-07:00,222,26,16093,22000,244,15,16093,22000,211,15,16093,22000,239,26,16093,22000
2016-08-13 16:00:00-07:00,222,26,16093,22000,261,31,14484,22000,211,15,16093,22000,239,26,16093,22000
2016-08-13 17:00:00-07:00,222,26,16093,22000,283,21,12875,22000,211,15,16093,22000,300,21,16093,22000
2016-08-13 18:00:00-07:00,222,26,16093,22000,306,41,16093,22000,211,15,16093,22000,300,21,16093,22000
2016-08-13 19:00:00-07:00,261,67,16093,22000,328,31,16093,22000,211,15,16093,22000,300,21,16093,22000
2016-08-13 20:00:00-07:00,261,67,16093,22000,344,21,16093,22000,211,15,16093,22000,367,31,16093,22000
2016-08-13 21:00:00-07:00,261,67,16093,22000,361,26,16093,22000,367,41,16093,22000,367,31,16093,22000
2016-08-13 22:00:00-07:00,261,62,16093,22000,378,26,16093,22000,367,41,16093,22000,389,36,16093,22000
2016-08-13 23:00:00-07:00,261,62,16093,22000,383,26,16093,22000,367,41,16093,22000,389,41,16093,22000
2016-08-14 00:00:00-07:00,261,62,16093,22000,389,51,16093,22000,350,57,16093,22000,394,46,16093,22000
2016-08-14 01:00:00-07:00,261,62,16093,22000,389,46,16093,22000,339,51,16093,22000,394,46,16093,22000
2016-08-14 02:00:00-07:00,250,26,16093,22000,389,46,16093,22000,339,51,16093,22000,378,41,16093,22000
2016-08-14 03:00:00-07:00,250,26,16093,22000,389,46,16093,22000,300,21,16093,22000,350,41,16093,22000
2016-08-14 04:00:00-07:00,233,26,16093,22000,333,57,16093,22000,278,26,16093,22000,317,15,16093,22000
2016-08-14 05:00:00-07:00,233,26,16093,22000,322,57,16093,22000,278,26,16093,22000,317,15,16093,22000
2016-08-14 06:00:00-07:00,228,21,16093,22000,306,51,16093,22000,278,26,16093,22000,317,15,16093,22000
2016-08-14 07:00:00-07:00,228,21,16093,22000,306,51,16093,22000,278,26,16093,22000,317,15,16093,22000
2016-08-14 08:00:00-07:00,228,21,16093,22000,272,41,16093,22000,278,26,16093,22000,250,15,16093,22000
2016-08-14 09:00:00-07:00,228,21,16093,22000,267,15,16093,22000,239,15,16093,22000,250,15,16093,22000
2016-08-14 10:00:00-07:00,217,15,16093,274,250,15,16093,22000,239,15,16093,22000,250,15,16093,22000
2016-08-14 11:00:00-07:00,217,15,16093,274,250,15,16093,22000,239,15,16093,22000,228,21,16093,22000
2016-08-14 12:00:00-07:00,217,15,16093,274,250,15,16093,22000,217,15,16093,22000,228,21,16093,22000
2016-08-14 13:00:00-07:00,217,15,16093,274,233,21,16093,22000,217,15,16093,22000,228,21,16093,22000
2016-08-14 14:00:00-07:00,217,15,16093,274,233,21,16093,22000,217,15,16093,22000,228,21,16093,22000
2016-08-14 15:00:00-07:00,222,26,16093,22000,261,36,16093,22000,217,15,16093,22000,228,21,16093,22000
2016-08-14 16:00:00-07:00,233,31,16093,22000,278,46,16093,22000,217,15,16093,22000,228,21,16093,22000
2016-08-14 17:00:00-07:00,250,31,16093,22000,306,36,16093,22000,217,15,16093,22000,228,21,16093,22000
2016-08-14 18:00:00-07:00,256,36,16093,22000,322,36,16093,22000,217,15,16093,22000,228,21,16093,22000
2016-08-14 19:00:00-07:00,256,36,16093,22000,339,21,16093,22000,344,26,16093,22000,344,15,16093,22000
2016-08-14 20:00:00-07:00,256,46,16093,22000,361,0,16093,22000,367,26,16093,22000,356,21,16093,22000
2016-08-14 21:00:00-07:00,256,46,16093,22000,383,0,16093,22000,383,46,16093,22000,378,62,16093,22000
2016-08-14 22:00:00-07:00,272,57,16093,22000,400,26,16093,22000,389,51,16093,22000,378,62,16093,22000
2016-08-14 23:00:00-07:00,272,57,16093,22000,406,26,16093,22000,372,62,16093,22000,378,46,16093,22000
2016-08-15 00:00:00-07:00,267,41,16093,22000,411,36,16093,22000,372,62,16093,22000,383,36,16093,22000
2016-08-15 01:00:00-07:00,267,41,16093,22000,406,26,16093,22000,339,41,16093,22000,383,36,16093,22000
2016-08-15 02:00:00-07:00,267,41,16093,22000,400,36,16093,22000,333,46,16093,22000,367,46,16093,22000
2016-08-15 03:00:00-07:00,267,41,16093,22000,400,36,16093,22000,317,31,16093,22000,339,26,16093,22000
2016-08-15 04:00:00-07:00,239,36,16093,22000,344,57,16093,22000,306,15,16093,22000,339,26,16093,22000
2016-08-15 05:00:00-07:00,239,26,16093,22000,344,57,16093,22000,294,15,16093,22000,339,26,16093,22000
2016-08-15 06:00:00-07:00,239,26,16093,22000,344,57,16093,22000,294,15,16093,22000,339,26,16093,22000
2016-08-15 07:00:00-07:00,239,26,16093,22000,344,57,16093,22000,294,15,16093,22000,261,15,16093,22000
2016-08-15 08:00:00-07:00,239,26,16093,22000,344,57,16093,22000,294,15,16093,22000,261,15,16093,22000
2016-08-15 09:00:00-07:00,222,15,16093,22000,261,31,16093,22000,294,15,16093,22000,261,15,16093,22000
2016-08-15 10:00:00-07:00,222,15,16093,22000,250,26,16093,22000,294,15,16093,22000,244,26,16093,22000
2016-08-15 11:00:00-07:00,222,15,16093,22000,250,26,16093,22000,239,15,16093,22000,228,26,16093,22000
2016-08-15 12:00:00-07:00,217,21,16093,22000,228,26,16093,22000,239,15,16093,22000,206,15,16093,22000
2016-08-15 13:00:00-07:00,217,21,16093,22000,228,26,16093,22000,239,15,16093,22000,194,15,16093,22000
2016-08-15 14:00:00-07:00,217,21,16093,22000,228,15,16093,22000,239,15,16093,22000,194,15,16093,22000
2016-08-15 15:00:00-07:00,217,21,16093,22000,244,15,16093,22000,239,15,16093,22000,194,15,16093,22000
2016-08-15 16:00:00-07:00,217,21,16093,22000,256,31,16093,22000,283,15,16093,22000,194,15,16093,22000
2016-08-15 17:00:00-07:00,272,31,16093,22000,278,36,16093,22000,322,0,16093,22000,311,26,16093,22000
2016-08-15 18:00:00-07:00,272,31,16093,22000,306,36,16093,22000,350,0,16093,22000,339,21,16093,22000
2016-08-15 19:00:00-07:00,272,57,16093,22000,328,31,16093,22000,350,0,16093,22000,367,21,16093,22000
2016-08-15 20:00:00-07:00,267,67,16093,22000,328,31,16093,22000,389,36,16093,22000,394,21,16093,22000
2016-08-15 21:00:00-07:00,283,67,16093,22000,367,36,16093,22000,406,46,16093,22000,394,21,16093,22000
2016-08-15 22:00:00-07:00,272,72,16093,22000,378,31,16093,22000,411,46,16093,22000,400,46,16093,22000
2016-08-15 23:00:00-07:00,272,72,16093,22000,383,21,16093,22000,411,51,16093,22000,406,67,16093,22000
2016-08-16 00:00:00-07:00,272,72,16093,22000,383,31,16093,22000,406,57,16093,22000,400,67,16093,22000
2016-08-16 01:00:00-07:00,272,72,16093,22000,383,31,16093,22000,406,57,16093,22000,389,51,16093,22000
2016-08-16 02:00:00-07:00,261,41,16093,22000,367,57,16093,22000,406,57,16093,22000,372,51,16093,22000
2016-08-16 03:00:00-07:00,261,41,16093,22000,367,57,16093,22000,317,31,16093,22000,339,41,16093,22000
2016-08-16 04:00:00-07:00,261,41,16093,22000,367,57,16093,22000,317,31,16093,22000,311,15,16093,22000
2016-08-16 05:00:00-07:00,239,21,16093,22000,300,51,16093,22000,317,31,16093,22000,294,15,16093,22000
2016-08-16 06:00:00-07:00,233,31,16093,22000,300,51,16093,22000,317,31,16093,22000,294,15,16093,22000
2016-08-16 07:00:00-07:00,233,31,16093,22000,300,51,16093,22000,317,31,16093,22000,294,15,16093,22000
2016-08-16 08:00:00-07:00,233,31,16093,22000,250,41,16093,22000,317,31,16093,22000,294,15,16093,22000
2016-08-16 09:00:00-07:00,217,15,16093,22000,244,31,16093,22000,317,31,16093,22000,228,26,16093,22000
2016-08-16 10:00:00-07:00,217,21,16093,244,244,31,16093,22000,211,21,16093,22000,228,26,16093,22000
2016-08-16 11:00:00-07:00,211,31,16093,244,244,31,16093,22000,194,21,16093,22000,228,26,16093,22000
2016-08-16 12:00:00-07:00,211,15,16093,244,244,31,16093,22000,194,21,16093,22000,211,26,16093,22000
2016-08-16 13:00:00-07:00,206,31,14484,244,244,31,16093,22000,189,15,16093,22000,211,26,16093,22000
2016-08-16 14:00:00-07:00,200,41,9656,213,244,31,16093,22000,200,15,16093,22000,211,26,16093,22000
2016-08-16 15:00:00-07:00,206,15,11265,274,244,31,16093,22000,233,15,16093,22000,228,21,16093,22000
2016-08-16 16:00:00-07:00,217,36,16093,22000,250,15,16093,22000,233,15,16093,22000,228,21,16093,22000
2016-08-16 17:00:00-07:00,217,36,16093,22000,250,15,16093,22000,233,15,16093,22000,228,21,16093,22000
2016-08-16 18:00:00-07:00,217,36,16093,22000,250,15,16093,22000,339,15,16093,22000,228,21,16093,22000
2016-08-16 19:00:00-07:00,256,41,16093,22000,250,15,16093,22000,339,15,16093,22000,350,26,16093,22000
2016-08-16 20:00:00-07:00,256,41,16093,22000,339,21,14484,22000,339,15,16093,22000,378,36,16093,22000
2016-08-16 21:00:00-07:00,256,67,16093,22000,361,21,16093,22000,394,46,16093,22000,389,31,16093,22000
2016-08-16 22:00:00-07:00,256,67,16093,22000,361,21,16093,22000,400,46,16093,22000,389,31,16093,22000
2016-08-16 23:00:00-07:00,256,67,16093,22000,378,46,14484,22000,389,46,16093,22000,411,57,16093,22000
2016-08-17 00:00:00-07:00,256,67,16093,22000,378,31,14484,22000,389,67,16093,22000,411,67,16093,22000
2016-08-17 01:00:00-07:00,256,67,16093,22000,378,46,12875,22000,378,51,16093,22000,389,72,16093,22000
2016-08-17 02:00:00-07:00,256,67,16093,22000,367,46,12875,22000,378,51,16093,22000,361,67,16093,22000
2016-08-17 03:00:00-07:00,240,36,16093,22000,367,46,12875,22000,378,51,16093,22000,361,67,16093,22000
2016-08-17 04:00:00-07:00,240,36,16093,22000,317,36,16093,22000,378,51,16093,22000,311,26,16093,22000
2016-08-17 05:00:00-07:00,240,36,16093,22000,306,26,16093,22000,378,51,16093,22000,289,21,16093,22000
2016-08-17 06:00:00-07:00,220,21,16093,22000,289,26,16093,22000,244,26,16093,22000,283,21,16093,22000
2016-08-17 07:00:00-07:00,220,21,16093,22000,289,26,16093,22000,244,26,16093,22000,283,21,16093,22000
2016-08-17 08:00:00-07:00,220,21,16093,22000,289,26,16093,22000,244,26,16093,22000,283,21,16093,22000
2016-08-17 09:00:00-07:00,206,31,16093,244,289,26,16093,22000,211,15,16093,22000,283,21,16093,22000
2016-08-17 10:00:00-07:00,206,41,16093,213,289,26,16093,22000,211,15,16093,22000,283,21,16093,22000
2016-08-17 11:00:00-07:00,206,36,16093,244,289,26,16093,22000,211,15,16093,22000,222,21,16093,22000
2016-08-17 12:00:00-07:00,200,26,16093,244,289,26,16093,22000,211,15,16093,22000,222,21,16093,22000
2016-08-17 13:00:00-07:00,194,31,12875,213,289,26,16093,22000,211,15,16093,22000,222,21,16093,22000
2016-08-17 14:00:00-07:00,194,26,9656,213,289,26,16093,22000,211,15,16093,22000,222,21,16093,22000
2016-08-17 15:00:00-07:00,200,26,9656,213,233,21,12875,22000,222,15,16093,22000,222,21,16093,22000
2016-08-17 16:00:00-07:00,222,31,12875,22000,267,31,9656,22000,222,15,16093,22000,222,21,16093,22000
2016-08-17 17:00:00-07:00,222,31,12875,22000,289,15,9656,22000,222,15,16093,22000,222,21,16093,22000
2016-08-17 18:00:00-07:00,239,36,16093,22000,311,26,11265,22000,222,15,16093,22000,367,46,16093,22000
2016-08-17 19:00:00-07:00,239,36,16093,22000,333,15,16093,22000,361,15,16093,22000,383,21,16093,22000
2016-08-17 20:00:00-07:00,239,36,16093,22000,333,15,16093,22000,383,46,16093,22000,411,31,16093,22000
2016-08-17 21:00:00-07:00,239,36,16093,22000,378,21,16093,22000,383,57,16093,22000,411,51,16093,22000
2016-08-17 22:00:00-07:00,267,46,16093,22000,389,15,16093,22000,378,46,16093,22000,417,57,16093,22000
2016-08-17 23:00:00-07:00,256,51,16093,22000,389,21,16093,22000,383,36,16093,22000,394,93,16093,22000
2016-08-18 00:00:00-07:00,250,46,16093,22000,394,0,16093,22000,383,36,16093,22000,378,72,16093,22000
2016-08-18 01:00:00-07:00,250,46,16093,22000,389,21,16093,22000,356,51,16093,22000,367,62,16093,22000
2016-08-18 02:00:00-07:00,250,46,16093,22000,378,26,16093,22000,356,51,16093,22000,367,62,16093,22000
2016-08-18 03:00:00-07:00,250,46,16093,22000,356,21,16093,22000,311,31,16093,22000,367,62,16093,22000
2016-08-18 04:00:00-07:00,250,46,16093,22000,328,26,16093,22000,311,31,16093,22000,311,21,16093,22000
2016-08-18 05:00:00-07:00,228,21,16093,22000,317,21,16093,22000,311,31,16093,22000,311,21,16093,22000
2016-08-18 06:00:00-07:00,211,21,16093,22000,300,26,16093,22000,311,31,16093,22000,283,21,16093,22000
2016-08-18 07:00:00-07:00,206,36,14484,213,278,41,16093,22000,311,31,16093,22000,283,21,16093,22000
2016-08-18 08:00:00-07:00,206,21,16093,244,267,21,16093,22000,311,31,16093,22000,283,21,16093,22000
2016-08-18 09:00:00-07:00,206,21,16093,274,256,15,16093,22000,311,31,16093,22000,283,21,16093,22000
2016-08-18 10:00:00-07:00,206,0,16093,335,256,15,16093,22000,311,31,16093,22000,283,21,16093,22000
2016-08-18 11:00:00-07:00,206,21,16093,396,256,15,16093,22000,311,31,16093,22000,233,21,16093,22000
2016-08-18 12:00:00-07:00,200,21,16093,366,256,15,16093,22000,311,31,16093,22000,233,21,16093,22000
2016-08-18 13:00:00-07:00,200,26,16093,366,211,31,14484,22000,311,31,16093,22000,233,21,16093,22000
2016-08-18 14:00:00-07:00,200,26,16093,366,211,21,11265,22000,311,31,16093,22000,233,21,16093,22000
2016-08-18 15:00:00-07:00,200,0,16093,396,228,26,11265,22000,311,31,16093,22000,233,21,16093,22000
2016-08-18 16:00:00-07:00,200,0,16093,396,267,21,11265,22000,311,31,16093,22000,233,21,16093,22000
2016-08-18 17:00:00-07:00,222,31,16093,22000,289,26,9656,22000,278,15,16093,22000,317,21,16093,22000
2016-08-18 18:00:00-07:00,239,26,16093,22000,322,36,12875,22000,278,15,16093,22000,317,21,16093,22000
2016-08-18 19:00:00-07:00,239,41,16093,22000,339,15,12875,22000,278,15,16093,22000,372,26,16093,22000
2016-08-18 20:00:00-07:00,239,41,16093,22000,356,15,12875,22000,361,26,16093,22000,372,26,16093,22000
2016-08-18 21:00:00-07:00,244,51,16093,22000,356,15,12875,22000,372,41,16093,22000,394,26,16090,22000
2016-08-18 22:00:00-07:00,244,51,16093,22000,383,15,16093,22000,378,46,16093,22000,394,26,16090,22000
2016-08-18 23:00:00-07:00,239,51,16093,22000,383,26,16093,22000,367,41,16093,22000,394,26,16090,22000
2016-08-19 00:00:00-07:00,239,51,16093,22000,383,36,14484,22000,344,62,16093,22000,394,26,16090,22000
2016-08-19 01:00:00-07:00,233,51,16093,22000,378,36,16093,22000,328,67,16093,22000,389,62,16093,22000
2016-08-19 02:00:00-07:00,228,41,16093,22000,367,41,14484,22000,328,67,16093,22000,367,67,16093,22000
2016-08-19 03:00:00-07:00,228,41,16093,22000,344,57,14484,22000,328,67,16093,22000,344,31,16093,22000
2016-08-19 04:00:00-07:00,211,26,16093,22000,322,41,14484,22000,328,67,16093,22000,322,21,16093,22000
2016-08-19 05:00:00-07:00,206,26,16093,22000,300,57,16093,22000,328,67,16093,22000,306,26,16093,22000
2016-08-19 06:00:00-07:00,206,26,16093,22000,289,46,16093,22000,239,31,16093,22000,306,26,16093,22000
2016-08-19 07:00:00-07:00,206,26,16093,22000,289,46,16093,22000,217,36,16093,22000,306,26,16093,22000
2016-08-19 08:00:00-07:00,200,15,16093,366,256,41,16093,22000,206,21,16093,22000,306,26,16093,22000
2016-08-19 09:00:00-07:00,200,15,16093,366,250,26,16093,3658,206,21,16093,22000,306,26,16093,22000
2016-08-19 10:00:00-07:00,200,0,16093,427,239,21,14484,22000,206,21,16093,22000,306,26,16093,22000
2016-08-19 11:00:00-07:00,200,21,16093,488,228,21,14484,3658,206,21,16093,22000,306,26,16093,22000
2016-08-19 12:00:00-07:00,200,21,16093,488,211,15,14484,22000,206,21,16093,22000,306,26,16093,22000
2016-08-19 13:00:00-07:00,200,21,16093,427,211,15,14484,22000,206,21,16093,22000,306,26,16093,22000
2016-08-19 14:00:00-07:00,200,21,16093,427,217,15,12875,22000,206,21,16093,22000,306,26,16093,22000
2016-08-19 15:00:00-07:00,206,15,16093,457,228,26,8047,22000,206,21,16093,22000,306,26,16093,22000
2016-08-19 16:00:00-07:00,206,15,16093,457,250,31,8047,22000,228,15,12875,22000,306,26,16093,22000
2016-08-19 17:00:00-07:00,206,15,16093,457,278,21,9656,22000,228,15,12875,22000,306,26,16093,22000
2016-08-19 18:00:00-07:00,206,15,16093,457,289,21,9656,22000,283,15,16093,22000,306,26,16093,22000
2016-08-19 19:00:00-07:00,250,57,16093,22000,311,21,9656,22000,311,26,16093,22000,328,21,16093,22000
2016-08-19 20:00:00-07:00,250,57,16093,22000,328,15,11265,22000,333,41,16093,22000,328,21,16093,22000
2016-08-19 21:00:00-07:00,250,57,16093,22000,344,15,11265,22000,333,41,16093,22000,361,46,16093,22000
2016-08-19 22:00:00-07:00,244,57,16093,22000,361,15,11265,22000,356,57,16093,22000,378,51,16093,22000
2016-08-19 23:00:00-07:00,244,57,16093,22000,378,15,14484,22000,350,46,16093,22000,378,51,16093,22000
2016-08-20 00:00:00-07:00,239,62,16093,22000,378,0,16093,22000,339,67,16093,22000,378,51,16093,22000
2016-08-20 01:00:00-07:00,233,57,16093,22000,378,26,16093,22000,339,67,16093,22000,372,62,16093,22000
2016-08-20 02:00:00-07:00,228,46,16093,22000,378,26,16093,22000,306,41,16093,22000,356,51,16093,22000
2016-08-20 03:00:00-07:00,206,36,16093,366,344,31,16093,22000,278,36,16093,22000,322,46,16093,22000
2016-08-20 04:00:00-07:00,206,26,16093,366,317,46,16093,22000,278,36,16093,22000,311,31,16093,22000
2016-08-20 05:00:00-07:00,206,21,16093,396,300,41,16093,22000,278,36,16093,22000,294,15,16093,22000
2016-08-20 06:00:00-07:00,206,26,16093,427,300,41,16093,22000,278,36,16093,22000,272,15,16093,22000
2016-08-20 07:00:00-07:00,206,26,16093,457,272,41,16093,22000,278,36,16093,22000,272,15,16093,22000
2016-08-20 08:00:00-07:00,206,26,16093,457,272,41,16093,22000,278,36,16093,22000,272,15,16093,22000
2016-08-20 09:00:00-07:00,200,26,16093,427,272,41,16093,22000,278,36,16093,22000,272,15,16093,22000
2016-08-20 10:00:00-07:00,200,15,16093,427,233,31,14484,22000,278,36,16093,22000,272,15,16093,22000
2016-08-20 11:00:00-07:00,200,15,16093,427,222,21,14484,22000,278,36,16093,22000,272,15,16093,22000
2016-08-20 12:00:00-07:00,200,31,16093,366,217,15,14484,22000,278,36,16093,22000,272,15,16093,22000
2016-08-20 13:00:00-07:00,200,26,16093,396,211,0,14484,22000,278,36,16093,22000,272,15,16093,22000
2016-08-20 14:00:00-07:00,194,26,16093,396,211,0,11265,22000,278,36,16093,22000,272,15,16093,22000
2016-08-20 15:00:00-07:00,200,36,16093,396,222,0,11265,22000,278,36,16093,22000,228,15,16093,22000
2016-08-20 16:00:00-07:00,211,36,16093,427,244,0,9656,22000,278,36,16093,22000,228,15,16093,22000
2016-08-20 17:00:00-07:00,217,36,16093,488,267,0,9656,22000,278,36,16093,22000,228,15,16093,22000
2016-08-20 18:00:00-07:00,228,41,16093,22000,289,36,9656,22000,278,36,16093,22000,228,15,16093,22000
2016-08-20 19:00:00-07:00,228,41,16093,22000,311,21,11265,22000,278,36,16093,22000,322,21,16093,22000
2016-08-20 20:00:00-07:00,228,41,16093,22000,344,0,11265,22000,317,36,16093,22000,322,21,16093,22000
2016-08-20 21:00:00-07:00,228,41,16093,22000,350,15,12875,22000,317,36,16093,22000,322,21,16093,22000
2016-08-20 22:00:00-07:00,239,67,16093,22000,372,31,14484,22000,333,36,16093,22000,378,36,16093,22000
2016-08-20 23:00:00-07:00,239,57,16093,22000,372,46,16093,22000,333,36,16093,22000,383,36,16093,22000
2016-08-21 00:00:00-07:00,239,67,16093,22000,372,36,14484,22000,317,51,16093,22000,383,46,16093,22000
2016-08-21 01:00:00-07:00,239,67,16093,22000,372,36,14484,22000,317,51,16093,22000,372,46,16093,22000
